이름,날짜,username,id,팔로우 수,팔로워 수,게시물 수,website,profile picture url,biography,fetch time,좋아요 수,댓글 수,순위,참여도,게시물 당 좋아요,게시물 당 댓글,팔로우 증감(수),팔로워 증감(수),게시물 증감(수),좋아요 증감(수),댓글 증감(수),순위 증감(수),참여도 증감(수),게시물 당 좋아요 증감(수),게시물 당 댓글 증감(수),팔로우 증감(%),팔로워 증감(%),게시물 증감(%),좋아요 증감(%),댓글 증감(%),순위 증감(%),참여도 증감(%),게시물 당 좋아요 증감(%),게시물 당 댓글 증감(%)
와인21 @wine21.com,2022-10-28,wine21_korea,17841401765469832,3078,12178,936,https://linktr.ee/Wine21,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=Va-FtlyK0JUAX-tMsnd&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBWKFf6e_TaXb42RLqlb5ugTyO2Pcrf6eBbP7hA1I0lKw&oe=635FD33A,,2022-10-28 09:44:49.932,5658,386,3,49.63048119559862,6.044871794871795,0.41239316239316237,-3.0,38.0,0.0,54.0,0.0,0.0,0.2894597787946651,0.05769230769230749,0.0,-0.09737098344693162,0.3130148270181321,0.0,0.9635974304068595,0.0,0.0,0.5866513713801647,0.9635974304068595,0.0
WSA와인아카데미,2022-10-28,wsa.wine.academy,17841403196274368,2605,4925,378,https://linktr.ee/wsawineacademy,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Bf_kCdv3KJYAX_vOV3h&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfB-fYsqvcH7AvpD4hIX5_Mp2Y3liwS4_McK012HEZ4P9Q&oe=635F9359,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-28 09:44:49.932,6713,178,7,139.91878172588832,17.75925925925926,0.4708994708994709,5.0,35.0,3.0,-141.0,-8.0,0.0,-4.048498437710862,-0.5180740740740752,-0.025100529100529123,0.19230769230769162,0.7157464212679043,0.8000000000000007,-2.0571928800700356,-4.3010752688172005,0.0,-2.812096215966775,-2.8345167461012233,-5.060590544461519
나라셀라 • NARA CELLAR,2022-10-28,naracellar,17841405690478812,102,9055,474,https://naracellar.com/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=OEi5W5HjbxgAX_WRbBe&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfCd3EzWxAQ2GD6ttigrojngwF5BC4SOW5cHo16PdGFZwQ&oe=635F604C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-28 09:44:49.932,3129,201,4,36.775262286029815,6.60126582278481,0.4240506329113924,0.0,9.0,3.0,-96.0,2.0,0.0,-1.075721574239921,-0.2458679351769737,0.0015453250557660447,0.0,0.09949148795047602,0.6369426751592355,-2.9767441860465094,1.005025125628145,0.0,-2.8419910515696034,-3.5908154253753377,0.3657528147064326
after9,2022-10-28,after9nwine,17841416197245714,1,164,18,,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=pRVd4TonFLkAX_irsdR&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfA7Gg0YvhVMeL_rheOI3FjnwErPjxVhGIvdGOQFLT597g&oe=635F33A7,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-28 09:44:49.932,447,19,14,284.1463414634146,24.833333333333332,1.0555555555555556,0.0,4.0,1.0,24.0,2.0,0.0,9.146341463414615,-0.04901960784313886,0.05555555555555558,0.0,2.499999999999991,5.882352941176472,5.673758865248235,11.764705882352944,0.0,3.325942350332589,-0.19700551615445816,5.555555555555558
달리 Dali 주류 스마트오더,2022-10-28,dali.official_,17841445511359388,2876,3485,229,https://www.daligo.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=kkE5XKMwjRcAX-QiETq&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBkEenkehgl5DeQz9qswHOKu_GO_NLFelneeuKQIImDcQ&oe=635F8F4A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-28 09:44:49.932,2800,52,11,81.83644189383071,12.22707423580786,0.22707423580786026,3.0,8.0,3.0,-1.0,-3.0,0.0,-0.3033337748491931,-0.16673107392665365,-0.016288596050546805,0.10442046641141456,0.23008340523440474,1.327433628318575,-0.0357015351660106,-5.454545454545457,0.0,-0.36928975320400514,-1.345277497587427,-6.693132195315599
주류학개론,2022-10-29,juryuhak,17841445525754876,0,16705,107,https://youtube.com/c/juryuhak,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Nb4c6VIbWHEAX9koHGc&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfAziI47207wXyf7OLjADQA2DJFZXZs4x8zCJ4u-ps6h5Q&oe=6361103E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-29 09:35:30.076,11183,125,2,67.6923076923077,104.51401869158879,1.1682242990654206,0.0,54.0,3.0,-246.0,-23.0,0.0,-1.8350480220638161,-5.3802120776419855,-0.25485262401150255,,0.3243048465557674,2.8846153846153744,-2.152419284276841,-15.540540540540537,0.0,-2.639318011176006,-4.895809397801787,-17.90856276837586
와인소셜,2022-10-29,winesocial_dosan,17841449777938336,2,5578,169,https://linktr.ee/winesocial_dosan,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=a0pxJcyysBUAX_2bD6z&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBxA3gw6w8UecMgjUksFXt7SYQmVIz0xr2eD-kqXgJ0Xw&oe=6360CFBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-29 09:35:30.076,2037,158,6,39.35102187163858,12.053254437869823,0.9349112426035503,0.0,17.0,4.0,-70.0,-2.0,0.0,-1.4150274000751395,-0.7164425318271466,-0.03478572709341943,0.0,0.30570041359467837,2.4242424242424176,-3.322259136212624,-1.2499999999999956,0.0,-3.4710927974494266,-5.610489689201669,-3.5872781065088732
WSA와인아카데미,2022-10-29,wsa.wine.academy,17841403196274368,2606,4932,378,https://linktr.ee/wsawineacademy,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Bf_kCdv3KJYAX-GIfci&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfCL8buhJygMrPMAEn_B-Jp4feGXizTtXfgdNt69JZ5Y0w&oe=63618D99,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-29 09:35:30.076,6731,178,7,140.08515815085158,17.806878306878307,0.4708994708994709,6.0,40.0,3.0,-133.0,-8.0,0.0,-4.027679134512283,-0.4971216931216915,-0.025100529100529123,0.2307692307692344,0.8176614881439059,0.8000000000000007,-1.9376456876456838,-4.3010752688172005,0.0,-2.7948094079480956,-2.715918340918333,-5.060590544461519
winebook_official,2022-10-29,winebook_official,17841447684956802,365,3914,567,http://www.winebook.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=wgGIETC7lvAAX8A6kVe&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDaKmpg_DB0UEjLH-Qeve6a6N80xS88nu8pfkR002mVQA&oe=6360A125,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-29 09:35:30.076,2863,59,8,74.65508431272356,5.049382716049383,0.10405643738977072,1.0,9.0,18.0,-522.0,-124.0,0.0,-16.714954099568374,-1.1163732038048977,-0.2292768959435626,0.27472527472527375,0.23047375160050176,3.2786885245901676,-15.420974889217131,-67.75956284153006,0.0,-18.293692757515277,-18.106023305432462,-68.78306878306879
달리 Dali 주류 스마트오더,2022-10-29,dali.official_,17841445511359388,2876,3485,230,https://www.daligo.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=kkE5XKMwjRcAX_DM1Oo&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDGhbHM4J7D0rf17Cw7F0ZJ8XCMXrEMi5Y2nD4wswvKZQ&oe=6361898A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-29 09:35:30.076,2801,54,11,81.92252510760402,12.178260869565218,0.23478260869565218,3.0,10.0,3.0,-85.0,-6.0,0.0,-2.8544533096621763,-0.5353955180999801,-0.02953457192108791,0.10442046641141456,0.2877697841726645,1.3215859030837107,-2.945252945252941,-9.999999999999998,0.0,-3.3670146812885493,-4.211184428575732,-11.173913043478256
Wine Folly,2022-10-29,winefolly,17841400935520240,1343,408143,3639,https://shopgr.id/winefolly,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=1MELg_Iq0XgAX8kKVRy&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBSRLQsWBiXKndEO2A4NdMQE5U3F7946Vkq1-ZhEbonLg&oe=6361517D,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-29 09:35:30.076,65615,3062,1,16.82670044567713,18.03105248694696,0.8414399560318769,-1.0,488.0,5.0,-820.0,-96.0,0.0,-0.2448428936661884,-0.25045549324016037,-0.027574903626901293,-0.07440476190476719,0.11970906771656686,0.13758943313153527,-1.234289154812973,-3.0398986700443276,0.0,-1.4342165134063722,-1.3699936214867758,-3.1731222222976307
after9,2022-10-29,after9nwine,17841416197245714,1,163,19,,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=pRVd4TonFLkAX8gh4Wv&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfCFlwIT1FAB-7WfYK6zOnZU27Frl20jvMtI7EHgPiQzJw&oe=63612DE7,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-29 09:35:30.076,458,20,14,293.2515337423313,24.105263157894736,1.0526315789473684,0.0,2.0,2.0,28.0,3.0,0.0,15.611782189536257,-1.1888544891640862,0.05263157894736836,0.0,1.2422360248447228,11.764705882352944,6.511627906976747,17.647058823529417,0.0,5.6230356432110495,-4.700122399020801,5.263157894736836
루얼 잠실새내 와인샵&테이스팅룸,2022-10-29,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=aUu2dDA1Au8AX-OhHqm&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDIyl-d5QmSGHrclDyX1zTKxduEyGT6VkqzzdgbKpjdWw&oe=6361CBA0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-29 09:35:30.076,1838,20,13,112.0627261761158,5.798107255520505,0.06309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와인21 @wine21.com,2022-10-29,wine21_korea,17841401765469832,3077,12185,936,https://linktr.ee/Wine21,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=Va-FtlyK0JUAX8hB0Sk&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDBF5daEt5w41cmVMhINIOhMvac6TFJE_JTKZ9NWQkdAQ&oe=6361CD7A,,2022-10-29 09:35:30.076,5667,386,3,49.67583093967993,6.05448717948718,0.41239316239316237,-4.0,39.0,0.0,59.0,0.0,0.0,0.3262508310021772,0.06303418803418825,0.0,-0.12982797792924217,0.3210933640704683,0.0,1.0520684736091246,0.0,0.0,0.6611015337591564,1.0520684736091246,0.0
와인비전 Winevision,2022-10-29,winevision,17841402382140592,1529,7823,3046,https://linktr.ee/winevision,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=Gtd2xLCLiu0AX-fgCHL&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBt8RGgdz04NEgJxEWqGBjC0H6-pdaTJB3LczZcVXx0Wg&oe=63612E54,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-29 09:35:30.076,1330,7,5,17.09063019302058,0.4366382140512147,0.002298095863427446,3.0,33.0,24.0,-195.0,1.0,0.0,-2.5627716041552873,-0.06799447952919557,0.000312655757537307,0.1965923984272644,0.423620025673932,0.794176042356054,-12.786885245901637,16.666666666666675,0.0,-13.03983722819705,-13.47405358276912,15.747428321295697
나라셀라 • NARA CELLAR,2022-10-29,naracellar,17841405690478812,102,9054,475,https://naracellar.com/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=OEi5W5HjbxgAX_SsUYs&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfAS6VVN0AE5Y_M9LBnIkpYpO-P5JZoW80N2yGPt0ZF50g&oe=63615A8C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-29 09:35:30.076,3080,196,4,36.18290258449304,6.484210526315789,0.4126315789473684,0.0,9.0,3.0,-84.0,-3.0,0.0,-0.997860267911598,-0.21917930419268572,-0.008978590544157006,0.0,0.09950248756218638,0.6355932203389925,-2.6548672566371723,-1.5075376884422065,0.0,-2.6838079462564335,-3.269678621332095,-2.129595345146784
퍼플독ㅣPurpleDog,2022-10-29,purpledog_official,17841407847590324,77,3379,81,http://www.purpledog.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=KuNYeOCWkzYAX_M3n7K&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfACt4PWyttQDVE663rRcHYDTMaqkBIe-huogwQEMcJhTg&oe=636236BA,"Winebutlerservice
나만의 와인 
나만의 퍼플독🍷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 송파본점
서울 송파구 가락로 94 지하1층
🍷퍼플독 홍대점
서울 마포구 양화로 188 애경타워 AK& 홍대 1층
🔽 내 와인 취향 찾기",2022-10-29 09:35:30.076,1470,271,12,51.52411956200059,18.14814814814815,3.345679012345679,0.0,-3.0,2.0,-86.0,-11.0,0.0,-2.822420946574212,-1.5480543834974192,-0.22394124081887767,0.0,-0.08870490833826628,2.5316455696202445,-5.526992287917743,-3.900709219858156,0.0,-5.19337738918062,-7.859659145006182,-6.273531214429551
테이스팅 와인샵 와인도어,2022-10-29,winedoor_official,17841444742294852,362,3533,431,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=RBvNi5MCZ-UAX_halPU&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDkz3Ck-ylNcBafP2TG8tDsJ0KnUx7tfR5oxf8GYg50nA&oe=6361E9B6,"매일 신나는 테이스팅이 있는 공간
‘Everyday Tasting’ 
전문 테이스팅 와인샵 
DM 문의 X 
예약: 010-6389-4908
Mon-Sat | 12-9pm (Sunday Off)
Business: Winedoor@naver.com
Youtube ↓",2022-10-29 09:35:30.076,2534,37,10,72.77101613359751,5.879350348027843,0.08584686774941995,3.0,6.0,6.0,-873.0,-10.0,0.0,-25.159236205500875,-2.1371202402074507,-0.024741367544697704,0.8356545961002881,0.17011624610150378,1.4117647058823568,-25.623715879072495,-21.276595744680847,0.0,-25.690974550318934,-26.659116586092356,-22.37251320531175
와프너 | wapener,2022-10-29,wapener,17841444965924426,2,3799,230,https://linktr.ee/wapener,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=aOCPbZmZ_5sAX8k02H0&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBnXRaLHLAl_tmAt8lfIbYF3zBvLXiu9tZz7iJYIBmZ8A&oe=63612E3E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-29 09:35:30.076,1756,128,9,49.59199789418268,7.6347826086956525,0.5565217391304348,0.0,14.0,0.0,2.0,0.0,0.0,-0.1305912735848196,0.008695652173913437,0.0,0.0,0.369881109643333,0.0,0.11402508551880963,0.0,0.0,-0.26263972928721735,0.11402508551880963,0.0
Wine Folly,2022-10-30,winefolly,17841400935520240,1344,408202,3639,https://shopgr.id/winefolly,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=1MELg_Iq0XgAX84r9dV&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfD8EddAsxI_vd7RhZD1SAe2m9kgqDgQEMDCDUx_FvUsbA&oe=63634BBD,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-30 09:46:46.766,66092,3079,1,16.945286892273923,18.16213245397087,0.8461115691123935,0.0,481.0,5.0,-817.0,-95.0,0.0,-0.2436732054399542,-0.24981030882494792,-0.027306152406593842,0.0,0.11797282945935628,0.13758943313153527,-1.2210614416595655,-2.993068683049782,0.0,-1.4176145854941091,-1.3567840832621303,-3.126356579885381
WSA와인아카데미,2022-10-30,wsa.wine.academy,17841403196274368,2606,4932,379,https://linktr.ee/wsawineacademy,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=wK4eFOa2jWoAX-FeXPP&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfCHTdY0Pyoeb3FKWiSEb7Uf_RMJo-MIq3dYl5UFRxCIRg&oe=636387D9,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-30 09:46:46.766,6721,173,7,139.7810218978102,17.733509234828496,0.45646437994722955,5.0,35.0,4.0,-145.0,-13.0,0.0,-4.225512715218173,-0.5758240985048388,-0.03953562005277045,0.1922337562475951,0.7147232999795694,1.0666666666666602,-2.1118555199533984,-6.989247311827961,0.0,-2.934250675896677,-3.1449757783180043,-7.9708911396714655
winebook_official,2022-10-30,winebook_official,17841447684956802,365,3913,567,http://www.winebook.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=wgGIETC7lvAAX9SdcgN&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfAwJ3TNMcdTFtsPtz7Doi9q0CsiYD5-Ym0y8efarOKR9w&oe=63629B65,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-30 09:46:46.766,2952,59,8,76.94863276258626,5.2063492063492065,0.10405643738977072,1.0,10.0,18.0,-483.0,-126.0,0.0,-15.800534544613328,-1.0504813947436897,-0.23291988319310725,0.27472527472527375,0.2562131693569114,3.2786885245901676,-14.061135371179034,-68.1081081081081,0.0,-17.035769703764036,-16.78935329590351,-69.12054912054913
after9,2022-10-30,after9nwine,17841416197245714,1,164,19,,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=_iUtuotzJSEAX-ikjLT&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfAEE2NpwvfquZuldT-hrHYUUihpx7Z_Fmvf248JDST8Pw&oe=63632827,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-30 09:46:46.766,464,20,14,295.1219512195122,24.42105263157895,1.0526315789473684,0.0,2.0,2.0,34.0,3.0,0.0,19.196025293586274,-0.8730650154798738,0.05263157894736836,0.0,1.2345679012345734,11.764705882352944,7.906976744186056,17.647058823529417,0.0,6.95694876411852,-3.4516523867809012,5.263157894736836
와인소셜,2022-10-30,winesocial_dosan,17841449777938336,2,5590,169,https://linktr.ee/winesocial_dosan,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=a0pxJcyysBUAX8JMnXx&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfAneh7pjA8BqT6iMaqKGwAfuBIsewS_LxUSuKGWw2MxjA&oe=6362C9FA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-30 09:46:46.766,2052,161,6,39.58855098389982,12.142011834319527,0.9526627218934911,0.0,26.0,4.0,-58.0,1.0,0.0,-1.2094360757694815,-0.6458669535592598,-0.01703424780347862,0.0,0.4672897196261738,2.4242424242424176,-2.7488151658767723,0.6250000000000089,0.0,-2.9644503636922392,-5.050618357216963,-1.756656804733736
와프너 | wapener,2022-10-30,wapener,17841444965924426,2,3807,230,https://linktr.ee/wapener,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=uw8EXb59wBkAX-bsdvB&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBUoEncFAKBb3Bzz-PWmsS8tnAx0Jyd3R8cRmNprcg0Lw&oe=6363287E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-30 09:46:46.766,1757,128,9,49.51405306015235,7.639130434782609,0.5565217391304348,0.0,22.0,0.0,3.0,0.0,0.0,-0.20853610761515284,0.013043478260869712,0.0,0.0,0.5812417437252249,0.0,0.17103762827821445,0.0,0.0,-0.4193991324778712,0.17103762827821445,0.0
루얼 잠실새내 와인샵&테이스팅룸,2022-10-30,luolle_jamsil,17841431842909760,1296,1659,317,http://linktr.ee/luolle_/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=aUu2dDA1Au8AX_Jy_Vv&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDKTz0B_k_gJS5q43BEN3VuAKPrqursF0bFxL9tYR8G4A&oe=6361CBA0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-30 09:46:46.766,1838,20,13,111.99517781796263,5.798107255520505,0.06309148264984227,0.0,1.0,0.0,0.0,0.0,0.0,-0.06754835815317506,0.0,0.0,0.0,0.060313630880570734,0.0,0.0,0.0,0.0,-0.06027727546714656,0.0,0.0
테이스팅 와인샵 와인도어,2022-10-30,winedoor_official,17841444742294852,362,3534,431,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=RBvNi5MCZ-UAX_fgpCS&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AfCPGy8wY1xutcOMZvzTKPZ8PeGuZ1reuGjfftylu0AaDQ&oe=6361E9B6,"매일 신나는 테이스팅이 있는 공간
‘Everyday Tasting’ 
전문 테이스팅 와인샵 
DM 문의 X 
예약: 010-6389-4908
Mon-Sat | 12-9pm (Sunday Off)
Business: Winedoor@naver.com
Youtube ↓",2022-10-30 09:46:46.766,2570,38,10,73.79739671760045,5.962877030162413,0.08816705336426914,0.0,5.0,5.0,-793.0,-9.0,0.0,-22.830543208724293,-1.9314891670206862,-0.02216158513338344,0.0,0.14168319637291038,1.1737089201877993,-23.580136782634554,-19.14893617021277,0.0,-23.62726891014312,-24.46667811926293,-20.086883546428393
